frame,timestamp,x_A,y_A,activity_roi_A,hit_A,x_B,y_B,activity_roi_B,hit_B,hits_total,condicion
1329,44.853000000000002,211.487625,83.0838089,True,False,435.498383,106.876205,False,True,30,competicion
1330,44.887999999999998,212.958328,75.2519226,True,False,431.863556,99.1731949,True,False,30,competicion
1331,44.920000000000002,214.632446,68.8672562,True,False,429.545685,94.6477814,True,False,30,competicion
1332,44.966999999999999,212.784607,65.4072037,True,False,427.124939,93.1854095,True,False,30,competicion
1333,45.008000000000003,212.099747,63.3832054,True,False,427.580597,94.4802628,True,False,30,competicion
1334,45.030999999999999,212.482498,62.1421585,True,False,429.21347,98.3739243,True,False,30,competicion
1335,45.060000000000002,213.212845,62.8513718,True,False,430.92688,104.065392,False,False,30,competicion
1336,45.091999999999999,213.010147,66.0420303,True,False,432.509918,110.695946,False,False,30,competicion
1337,45.124000000000002,213.252426,71.1980591,True,False,434.190735,118.958992,False,False,30,competicion
1338,45.158000000000001,212.829865,77.7673645,True,False,435.464386,127.764549,False,False,30,competicion
1339,45.189,212.111877,86.698082,True,False,435.865265,135.38472,False,False,30,competicion
1340,45.220999999999997,210.614227,97.9925079,True,False,438.267029,144.78093,False,False,30,competicion
1341,45.253,209.080338,110.072075,False,False,439.680298,150.89151,False,False,30,competicion
1342,45.286999999999999,207.708237,122.517319,False,False,439.739471,152.875809,False,False,30,competicion
1343,45.316000000000003,206.628281,132.444916,False,False,440.2547,151.488083,False,False,30,competicion
1344,45.369,206.540894,138.564941,False,False,434.805023,144.50943,False,False,30,competicion
1345,45.423000000000002,206.658752,137.367889,False,False,441.75882,135.194061,False,False,30,competicion
1346,45.447000000000003,209.027374,129.445618,False,False,440.626709,125.35096,False,False,30,competicion
1347,45.463999999999999,214.136292,117.985222,False,False,437.901428,115.485519,False,False,30,competicion
1348,45.493000000000002,NaN,NaN,False,True,434.361328,106.968315,False,False,31,competicion
1349,45.526000000000003,221.598038,92.590683,True,False,431.525146,101.700722,False,True,32,competicion
1350,45.555999999999997,220.379776,82.7490616,True,False,429.598267,99.8475189,True,False,32,competicion
1351,45.588999999999999,218.491882,75.1275787,True,False,429.143372,99.3314972,True,False,32,competicion
1352,45.621000000000002,218.195328,68.4557648,True,False,428.024719,100.403915,False,False,32,competicion
1353,45.652000000000001,218.573181,63.3268852,True,False,428.523254,102.625069,False,False,32,competicion
1354,45.689,218.088806,60.8004875,True,False,428.33725,106.852463,False,False,32,competicion
1355,45.725999999999999,216.945908,60.7266312,True,False,429.536774,113.438446,False,False,32,competicion
1356,45.764000000000003,216.619751,61.7759247,True,False,430.92923,121.279114,False,False,32,competicion
1357,45.801000000000002,215.840714,64.9421997,True,False,431.710358,128.235687,False,False,32,competicion
1358,45.843000000000004,214.934204,70.6447372,True,False,433.308044,133.891251,False,False,32,competicion
1359,45.863999999999997,213.82869,77.8173981,True,False,435.413208,136.337601,False,False,32,competicion
1360,45.892000000000003,212.817383,87.3102493,True,False,438.437012,138.957672,False,False,32,competicion
1361,45.926000000000002,211.516708,98.0398026,True,False,441.705017,141.090256,False,False,32,competicion
1362,45.957000000000001,210.276062,109.955948,False,False,443.15918,139.81723,False,False,32,competicion
1363,45.988,208.028214,121.368965,False,False,443.007538,136.810181,False,False,32,competicion
1364,46.020000000000003,205.959778,129.695297,False,False,444.134674,140.789871,False,False,32,competicion
1365,46.052999999999997,204.321869,131.420792,False,False,445.699829,142.916809,False,False,32,competicion
1366,46.084000000000003,NaN,NaN,False,False,444.914948,141.559479,False,False,32,competicion
1367,46.116999999999997,207.429276,112.122765,False,False,443.053711,139.424286,False,False,32,competicion
1368,46.164000000000001,210.242279,100.510689,False,True,441.904602,135.069717,False,False,33,competicion
1369,46.195999999999998,211.551147,90.4414978,True,False,442.978851,139.722641,False,False,33,competicion
1370,46.228000000000002,212.45369,81.7439804,True,False,445.724396,144.774368,False,False,33,competicion
1371,46.261000000000003,213.665298,74.6117935,True,False,447.647858,148.275406,False,False,33,competicion
1372,46.292999999999999,214.717087,69.4217453,True,False,449.084961,146.128983,False,False,33,competicion
1373,46.326000000000001,214.928894,66.4203186,True,False,449.101654,137.701538,False,False,33,competicion
1374,46.356999999999999,214.622086,65.2848816,True,False,446.878723,128.768967,False,False,33,competicion
1375,46.393000000000001,214.521927,65.7149124,True,False,443.61853,119.185287,False,False,33,competicion
1376,46.420999999999999,214.309616,67.7147598,True,False,441.468719,109.171448,False,True,34,competicion
1377,46.451999999999998,213.492584,72.6464233,True,False,438.113312,98.5056458,True,False,34,competicion
1378,46.488999999999997,212.406845,78.9679794,True,False,431.492035,90.9341965,True,False,34,competicion
1379,46.529000000000003,211.251495,87.5453873,True,False,427.890717,89.7717743,True,False,34,competicion
1380,46.564,209.719391,98.2514191,True,False,427.615204,90.5072479,True,False,34,competicion
1381,46.595999999999997,208.394012,110.088997,False,False,428.955231,94.1495514,True,False,34,competicion
1382,46.628,207.141144,121.931419,False,False,431.59082,101.55024,False,False,34,competicion
1383,46.661999999999999,206.295349,131.417053,False,False,433.758545,109.566475,False,False,34,competicion
1384,46.692999999999998,205.291946,135.102402,False,False,435.442932,117.819008,False,False,34,competicion
1385,46.723999999999997,NaN,NaN,False,False,436.650696,124.917847,False,False,34,competicion
1386,46.756999999999998,NaN,NaN,False,False,439.106842,132.908676,False,False,34,competicion
1387,46.789999999999999,212.748383,105.370552,False,True,440.817322,138.12027,False,False,35,competicion
1388,46.820999999999998,214.590881,93.9218903,True,False,441.770233,138.771896,False,False,35,competicion
1389,46.853999999999999,214.364105,84.6644669,True,False,441.963928,137.116196,False,False,35,competicion
1390,46.884999999999998,214.548126,76.3563232,True,False,441.037964,133.9198,False,False,35,competicion
1391,46.917000000000002,215.91597,69.4041672,True,False,439.540405,130.696716,False,False,35,competicion
1392,46.970999999999997,217.404099,64.1502151,True,False,435.902924,128.31929,False,False,35,competicion
1393,47.000999999999998,218.074081,61.0836525,True,False,436.797455,132.210861,False,False,35,competicion
1394,47.030999999999999,217.617493,60.2859726,True,False,436.269653,131.679062,False,False,35,competicion
1395,47.060000000000002,218.202271,61.1650925,True,False,436.550995,131.870605,False,False,35,competicion
1396,47.093000000000004,218.658386,64.1790924,True,False,437.47995,132.811371,False,False,35,competicion
1397,47.125,218.669968,69.1350479,True,False,439.673309,135.145874,False,False,35,competicion
1398,47.156999999999996,218.786285,75.9522858,True,False,440.749451,138.738327,False,False,35,competicion
1399,47.189,218.825531,84.9613037,True,False,439.71759,143.113098,False,False,35,competicion
1400,47.220999999999997,218.229309,95.9511414,True,False,439.237793,149.304321,False,False,35,competicion
1401,47.253999999999998,217.809967,108.181465,False,False,441.43457,156.102798,False,False,35,competicion
1402,47.284999999999997,217.123901,120.175514,False,False,442.441376,162.964081,False,False,35,competicion
1403,47.317999999999998,216.255585,129.008636,False,False,441.179718,159.829453,False,False,35,competicion
1404,47.363999999999997,214.810715,130.871948,False,False,440.129242,154.820145,False,False,35,competicion
1405,47.396000000000001,NaN,NaN,False,False,440.170074,149.290283,False,False,35,competicion
1406,47.427999999999997,NaN,NaN,False,False,438.033722,141.049713,False,False,35,competicion
1407,47.460000000000001,NaN,NaN,False,True,435.092957,131.052414,False,False,36,competicion
1408,47.493000000000002,229.544281,86.600647,True,False,431.753662,121.072357,False,False,36,competicion
1409,47.524000000000001,229.596573,77.9157333,True,False,428.725677,112.755173,False,False,36,competicion
1410,47.557000000000002,231.591187,70.644989,True,False,426.975128,107.461754,False,False,36,competicion
1411,47.590000000000003,234.585571,64.5780106,True,False,425.208771,105.779366,False,False,36,competicion
1412,47.621000000000002,236.595383,60.3102112,True,False,425.255615,106.69191,False,False,36,competicion
1413,47.652000000000001,237.074265,58.1966743,True,False,425.738678,109.931557,False,False,36,competicion
1414,47.683999999999997,237.114502,57.2422066,True,False,426.907745,114.309837,False,False,36,competicion
1415,47.716999999999999,236.731262,58.2266922,True,False,427.62088,120.724007,False,False,36,competicion
1416,47.765000000000001,235.854019,61.2147217,True,False,428.200745,127.841545,False,False,36,competicion
1417,47.795999999999999,234.429764,66.2745819,True,False,428.554932,135.152695,False,False,36,competicion
1418,47.829000000000001,232.990387,73.162178,True,False,429.34671,141.449554,False,False,36,competicion
1419,47.862000000000002,232.168381,81.7337418,True,False,429.668213,146.157974,False,False,36,competicion
1420,47.893000000000001,231.185104,91.9538879,True,False,429.804932,148.680786,False,False,36,competicion
1421,47.924999999999997,229.794205,103.418114,False,False,430.351257,149.913147,False,False,36,competicion
1422,47.957000000000001,228.199448,114.62413,False,False,430.703918,151.144775,False,False,36,competicion
1423,47.988,225.065964,122.890526,False,False,430.309631,150.901382,False,False,36,competicion
1424,48.021000000000001,220.33194,125.888885,False,False,430.075592,150.030945,False,False,36,competicion
1425,48.052,217.057755,120.607262,False,False,429.265411,152.386841,False,False,36,competicion
1426,48.084000000000003,218.676514,107.588669,False,True,433.189087,162.368347,False,False,37,competicion
1427,48.116999999999997,221.797226,95.2217331,True,False,434.164307,164.590698,False,False,37,competicion
1428,48.167999999999999,223.070541,84.4840927,True,False,429.689331,155.801086,False,False,37,competicion
1429,48.213000000000001,224.814438,75.6948471,True,False,430.961029,156.788116,False,False,37,competicion
1430,48.237000000000002,227.781708,68.2813568,True,False,431.193695,154.986557,False,False,37,competicion
1431,48.261000000000003,229.800751,62.1899452,True,False,431.026123,148.151123,False,False,37,competicion
1432,48.292999999999999,229.21106,58.8059959,True,False,430.910767,138.363083,False,False,37,competicion
1433,48.326999999999998,227.524216,57.4284897,True,False,429.215118,128.441864,False,False,37,competicion
1434,48.356000000000002,226.998215,57.3530464,True,False,425.704529,118.439011,False,False,37,competicion
1435,48.390999999999998,226.586273,59.1392174,True,False,422.316376,107.810738,False,True,38,competicion
1436,48.433999999999997,225.291824,63.2799721,True,False,416.71875,98.3130493,True,False,38,competicion
1437,48.457000000000001,223.150452,69.4685974,True,False,414.288086,101.376785,False,True,39,competicion
1438,48.484999999999999,220.866257,77.7172546,True,False,414.134979,98.0826111,True,False,39,competicion
1439,48.515999999999998,218.415909,88.3776245,True,False,414.153107,99.3289413,True,False,39,competicion
1440,48.564999999999998,215.796814,100.974693,False,False,415.970886,103.286674,False,False,39,competicion
1441,48.597999999999999,214.717545,112.895279,False,False,418.454742,108.45739,False,False,39,competicion
1442,48.628999999999998,213.90712,122.519104,False,False,420.56543,117.855682,False,False,39,competicion
1443,48.661000000000001,212.756577,126.77906,False,False,416.519897,118.651878,False,False,39,competicion
1444,48.692,213.931244,122.346786,False,False,420.413666,125.946045,False,False,39,competicion
1445,48.723999999999997,220.326721,111.333336,False,True,433.063538,139.248627,False,False,40,competicion
1446,48.756999999999998,229.194183,99.4661942,True,False,435.811218,144.805801,False,False,40,competicion
1447,48.789999999999999,235.607803,88.5756302,True,False,438.458527,147.880707,False,False,40,competicion
1448,48.822000000000003,236.201294,80.543045,True,False,439.917053,148.71286,False,False,40,competicion
1449,48.851999999999997,236.690887,74.1516876,True,False,440.327515,146.361771,False,False,40,competicion
1450,48.884,238.57933,68.132225,True,False,440.301453,145.422806,False,False,40,competicion
1451,48.917999999999999,238.649673,63.6151161,True,False,440.41217,145.816055,False,False,40,competicion
1452,48.965000000000003,235.959686,60.7984352,True,False,440.049988,143.950027,False,False,40,competicion
1453,48.997,234.148468,59.3385315,True,False,439.113953,140.667267,False,False,40,competicion
1454,49.027999999999999,233.582443,59.4808846,True,False,437.679016,139.371094,False,False,40,competicion
1455,49.061999999999998,231.731995,62.6904755,True,False,436.931458,139.41362,False,False,40,competicion
1456,49.094000000000001,228.956375,67.875,True,False,437.14035,142.948364,False,False,40,competicion
1457,49.125999999999998,226.585464,75.4151917,True,False,437.77887,149.336594,False,False,40,competicion
1458,49.156999999999996,224.953949,84.50103,True,False,438.94223,156.271164,False,False,40,competicion
1459,49.189,223.078766,95.8670883,True,False,438.86264,164.809769,False,False,40,competicion
1460,49.220999999999997,221.202103,107.545265,False,False,437.280121,171.311615,False,False,40,competicion
1461,49.252000000000002,219.064835,116.93235,False,False,435.438599,175.60228,False,False,40,competicion
1462,49.284999999999997,217.290359,120.446617,False,False,434.250061,178.133148,False,False,40,competicion
1463,49.317,217.078674,120.600235,False,False,432.753113,177.791351,False,False,40,competicion
1464,49.366,218.95166,118.851601,False,False,432.101257,173.688812,False,False,40,competicion
1465,49.396000000000001,220.56636,116.851067,False,False,432.5672,165.938995,False,False,40,competicion
1466,49.429000000000002,221.004089,115.391106,False,False,432.603058,155.976486,False,False,40,competicion
1467,49.460999999999999,220.093353,114.805908,False,False,431.451599,145.92627,False,False,40,competicion
1468,49.491999999999997,219.39711,115.732666,False,False,428.987579,134.909607,False,False,40,competicion
1469,49.524000000000001,219.488312,117.80513,False,False,426.796783,123.840858,False,False,40,competicion
1470,49.557000000000002,220.309479,119.731239,False,False,425.480042,113.549744,False,False,40,competicion
1471,49.588999999999999,221.743134,120.837715,False,False,423.434631,104.735741,False,False,40,competicion
1472,49.621000000000002,224.229965,121.7052,False,False,421.124817,100.318588,False,True,41,competicion
1473,49.652999999999999,226.708649,123.445679,False,False,419.962921,98.9643097,True,False,41,competicion
1474,49.685000000000002,229.295425,124.811768,False,False,420.01062,100.72525,False,False,41,competicion
1475,49.716000000000001,231.756744,125.411766,False,False,421.811157,105.609787,False,False,41,competicion
1476,49.768000000000001,233.669067,125.708633,False,False,422.683685,112.328751,False,False,41,competicion
1477,49.823,235.463104,125.972328,False,False,423.705048,119.27993,False,False,41,competicion
1478,49.856999999999999,237.085403,126.07457,False,False,424.656342,129.252579,False,False,41,competicion
1479,49.881,238.481476,126.124519,False,False,425.524261,139.416412,False,False,41,competicion
1480,49.898000000000003,239.638092,125.67746,False,False,426.125397,147.093918,False,False,41,competicion
1481,49.926000000000002,239.870712,125.710175,False,False,427.16864,154.910751,False,False,41,competicion
1482,49.957000000000001,239.988525,125.802536,False,False,426.949707,157.77327,False,False,41,competicion
1483,49.988999999999997,240.234909,126.307968,False,False,427.085938,156.596298,False,False,41,competicion
1484,50.021000000000001,240.589935,127.049759,False,False,426.500183,150.819519,False,False,41,competicion
1485,50.052,240.548599,128.342285,False,False,425.269165,144.45816,False,False,41,competicion
1486,50.084000000000003,239.93428,130.402603,False,False,425.112579,134.364151,False,False,41,competicion
1487,50.116999999999997,239.389374,133.394043,False,False,423.559265,122.766487,False,False,41,competicion
1488,50.164999999999999,238.397644,136.908478,False,False,421.055359,114.535728,False,False,41,competicion
1489,50.195999999999998,236.836426,141.257126,False,False,418.674683,108.293198,False,False,41,competicion
1490,50.229999999999997,234.706284,145.701401,False,False,416.917725,104.78447,False,False,41,competicion
1491,50.261000000000003,232.193588,148.340591,False,False,416.328247,103.495087,False,False,41,competicion
1492,50.292000000000002,230.146698,148.178528,False,False,417.363617,105.712242,False,False,41,competicion
1493,50.328000000000003,228.578506,143.957993,False,False,418.30014,110.061371,False,False,41,competicion
1494,50.375,227.953918,135.526108,False,False,420.098053,114.743622,False,False,41,competicion
1495,50.399999999999999,228.509766,124.33934,False,False,422.085388,121.5644,False,False,41,competicion
1496,50.420000000000002,229.723724,112.933937,False,False,423.11615,129.774094,False,False,41,competicion
1497,50.453000000000003,231.115936,102.934784,False,True,424.941864,138.972122,False,False,42,competicion
1498,50.485999999999997,232.618332,94.5396805,True,False,427.488861,147.278961,False,False,42,competicion
1499,50.515999999999998,234.410049,87.0871658,True,False,429.512451,154.905655,False,False,42,competicion
1500,50.564999999999998,236.492249,81.2686844,True,False,427.737671,152.418625,False,False,42,competicion
1501,50.598999999999997,238.427917,76.7843933,True,False,425.417511,145.516388,False,False,42,competicion
1502,50.628999999999998,238.130325,74.8212204,True,False,422.958466,136.137833,False,False,42,competicion
1503,50.661000000000001,236.479126,74.7495346,True,False,418.276581,123.186172,False,False,42,competicion
1504,50.692999999999998,235.11377,75.915741,True,False,413.010132,115.766449,False,False,42,competicion
1505,50.725999999999999,234.179169,79.3651123,True,False,409.415985,108.463539,False,False,42,competicion
1506,50.756,232.471283,84.877449,True,False,404.934631,103.14653,False,False,42,competicion
1507,50.789000000000001,230.880371,92.5201645,True,False,402.766815,101.29493,False,False,42,competicion
1508,50.820999999999998,229.888397,101.57206,False,False,402.985992,102.355797,False,False,42,competicion
1509,50.851999999999997,228.531067,112.203033,False,False,403.845825,105.388939,False,False,42,competicion
1510,50.884,226.341721,123.816933,False,False,404.175934,108.37043,False,False,42,competicion
1511,50.917000000000002,225.246353,133.684067,False,False,407.361389,116.233582,False,False,42,competicion
1512,50.963999999999999,225.092941,138.797348,False,False,408.31012,123.579765,False,False,42,competicion
1513,50.996000000000002,224.978638,138.146454,False,False,409.385254,129.476303,False,False,42,competicion
1514,51.029000000000003,NaN,NaN,False,False,411.572754,137.861771,False,False,42,competicion
1515,51.061999999999998,NaN,NaN,False,False,412.633972,143.708176,False,False,42,competicion
1516,51.094000000000001,NaN,NaN,False,True,415.185333,149.263336,False,False,43,competicion
1517,51.127000000000002,241.838501,98.9459,True,False,412.352844,144.586227,False,False,43,competicion
1518,51.158999999999999,242.526154,90.2747879,True,False,408.618134,137.754456,False,False,43,competicion
1519,51.189,241.542816,83.9334717,True,False,408.311829,130.732971,False,False,43,competicion
1520,51.220999999999997,241.043152,79.0758514,True,False,406.246857,121.114868,False,False,43,competicion
1521,51.253999999999998,241.275192,75.5192719,True,False,409.167969,111.480621,False,False,43,competicion
1522,51.284999999999997,240.032196,74.0107346,True,False,401.157471,109.578728,False,False,43,competicion
1523,51.317999999999998,237.920532,74.0222244,True,False,399.010162,103.922569,False,False,43,competicion
1524,51.368000000000002,236.015182,75.9068298,True,False,398.010132,101.653824,False,False,43,competicion
1525,51.398000000000003,233.876816,79.3079681,True,False,398.785339,101.73584,False,False,43,competicion
1526,51.429000000000002,231.400299,84.6362228,True,False,399.213531,101.080681,False,False,43,competicion
1527,51.463000000000001,228.802063,92.1591415,True,False,401.642212,103.711853,False,False,43,competicion
1528,51.500999999999998,NaN,NaN,False,False,403.450867,110.619461,False,False,43,competicion
1529,51.524000000000001,NaN,NaN,False,False,404.725494,116.842606,False,False,43,competicion
1530,51.555999999999997,NaN,NaN,False,False,404.236023,122.794212,False,False,43,competicion
1531,51.588999999999999,NaN,NaN,False,False,404.659302,130.367645,False,False,43,competicion
1532,51.621000000000002,NaN,NaN,False,False,407.961426,137.419937,False,False,43,competicion
1533,51.652000000000001,NaN,NaN,False,False,410.646698,143.115128,False,False,43,competicion
1534,51.683999999999997,NaN,NaN,False,False,413.134796,145.152771,False,False,43,competicion
1535,51.716999999999999,NaN,NaN,False,False,412.499207,145.808792,False,False,43,competicion
1536,51.764000000000003,NaN,NaN,False,False,410.816986,139.746582,False,False,43,competicion
1537,51.798000000000002,NaN,NaN,False,False,408.998779,131.382126,False,False,43,competicion
1538,51.829999999999998,NaN,NaN,False,False,406.787018,123.717667,False,False,43,competicion
1539,51.860999999999997,NaN,NaN,False,True,404.518524,118.885696,False,False,44,competicion
1540,51.893000000000001,230.412033,70.6381149,True,False,401.393585,113.588463,False,False,44,competicion
1541,51.924999999999997,228.022064,67.8386612,True,False,398.154572,110.112663,False,False,44,competicion
1542,51.956000000000003,224.299255,67.6118546,True,False,398.139679,110.787979,False,False,44,competicion
1543,51.988999999999997,222.372055,68.2268295,True,False,398.04303,111.998779,False,False,44,competicion
1544,52.020000000000003,221.874741,70.5010605,True,False,401.163544,116.599625,False,False,44,competicion
1545,52.052999999999997,221.336914,75.0888901,True,False,402.817749,122.495239,False,False,44,competicion
1546,52.085000000000001,221.105118,81.3455734,True,False,404.671234,128.77092,False,False,44,competicion
1547,52.116999999999997,220.533173,89.5394211,True,False,405.416565,133.970184,False,False,44,competicion
1548,52.165999999999997,NaN,NaN,False,False,405.678741,137.351257,False,False,44,competicion
1549,52.198,NaN,NaN,False,False,406.110748,137.918991,False,False,44,competicion
1550,52.228999999999999,215.683182,123.938683,False,False,407.263184,139.012024,False,False,44,competicion
1551,52.261000000000003,213.891479,132.121704,False,False,407.677521,139.626999,False,False,44,competicion
1552,52.292999999999999,212.88913,135.829269,False,False,407.978363,139.613388,False,False,44,competicion
1553,52.323999999999998,NaN,NaN,False,False,407.703156,139.2388,False,False,44,competicion
1554,52.357999999999997,215.775848,119.793221,False,False,408.317139,139.271652,False,False,44,competicion
1555,52.390000000000001,NaN,NaN,False,False,408.570007,139.994156,False,False,44,competicion
1556,52.420999999999999,NaN,NaN,False,False,409.428528,141.466537,False,False,44,competicion
1557,52.454000000000001,NaN,NaN,False,False,410.005035,141.737015,False,False,44,competicion
1558,52.485999999999997,NaN,NaN,False,True,409.731476,141.642471,False,False,45,competicion
1559,52.517000000000003,222.691833,72.0800934,True,False,409.090759,136.791168,False,False,45,competicion
1560,52.567999999999998,222.894913,67.0229645,True,False,408.581055,134.612823,False,False,45,competicion
1561,52.607999999999997,223.2742,64.1948929,True,False,406.906586,133.539398,False,False,45,competicion
1562,52.630000000000003,222.865875,63.2445755,True,False,406.28064,132.920074,False,False,45,competicion
1563,52.659999999999997,222.789078,64.3768997,True,False,407.294739,132.767258,False,False,45,competicion
1564,52.692999999999998,222.377029,67.5207443,True,False,408.130402,133.358429,False,False,45,competicion
1565,52.725000000000001,221.636154,72.3569794,True,False,408.982086,136.098923,False,False,45,competicion
1566,52.756,219.977676,79.4625168,True,False,409.389587,138.458221,False,False,45,competicion
1567,52.789000000000001,217.693954,88.8039703,True,False,408.545288,139.30838,False,False,45,competicion
1568,52.82,215.445557,100.248543,False,False,407.557007,139.745834,False,False,45,competicion
1569,52.853999999999999,NaN,NaN,False,False,406.379761,140.029297,False,False,45,competicion
1570,52.886000000000003,212.031601,124.02449,False,False,405.014008,140.876999,False,False,45,competicion
1571,52.917999999999999,210.207031,132.253357,False,False,403.46344,139.791672,False,False,45,competicion
1572,52.963999999999999,210.556335,134.646317,False,False,401.981232,137.83519,False,False,45,competicion
1573,52.997,211.673645,129.637985,False,False,400.525391,135.979263,False,False,45,competicion
1574,53.029000000000003,215.25177,120.663124,False,False,398.818878,134.840988,False,False,45,competicion
1575,53.060000000000002,220.535263,110.910912,False,True,397.479675,133.177429,False,False,46,competicion
1576,53.093000000000004,224.919937,99.6673965,True,False,396.243622,130.104294,False,False,46,competicion
1577,53.124000000000002,225.375961,90.4416504,True,False,395.048584,128.744064,False,False,46,competicion
1578,53.158000000000001,224.660919,82.6673813,True,False,394.121124,127.617836,False,False,46,competicion
1579,53.188000000000002,222.436066,77.3000717,True,False,392.272125,126.648964,False,False,46,competicion
1580,53.220999999999997,221.399445,74.0457077,True,False,391.525208,126.586823,False,False,46,competicion
1581,53.253,NaN,NaN,False,True,391.909332,127.171021,False,False,47,competicion
1582,53.284999999999997,217.087769,72.5378418,True,False,392.114502,127.498489,False,False,47,competicion
1583,53.317,NaN,NaN,False,True,391.891144,127.336708,False,False,48,competicion
1584,53.363999999999997,214.175323,79.8480072,True,False,391.989807,126.113373,False,False,48,competicion
1585,53.396999999999998,212.412079,86.4915924,True,False,392.000305,125.857224,False,False,48,competicion
1586,53.427999999999997,211.230515,95.0281143,True,False,392.486633,125.687523,False,False,48,competicion
1587,53.460999999999999,NaN,NaN,False,False,392.661407,125.233681,False,False,48,competicion
1588,53.493000000000002,208.252869,117.251228,False,False,393.167877,124.768967,False,False,48,competicion
1589,53.526000000000003,206.435211,128.6194,False,False,393.131073,125.400108,False,False,48,competicion
1590,53.555999999999997,204.602844,137.181244,False,False,393.86911,125.237129,False,False,48,competicion
1591,53.588999999999999,202.97699,139.5271,False,False,394.644104,125.210335,False,False,48,competicion
1592,53.619999999999997,NaN,NaN,False,False,395.617889,126.320358,False,False,48,competicion
1593,53.652000000000001,NaN,NaN,False,False,396.770996,127.33268,False,False,48,competicion
1594,53.683999999999997,212.589203,109.364632,False,True,397.709991,127.22023,False,False,49,competicion
1595,53.716999999999999,214.855423,98.5220871,True,False,398.811584,127.22229,False,False,49,competicion
1596,53.764000000000003,216.800308,88.8456192,True,False,399.819611,127.332718,False,False,49,competicion
1597,53.796999999999997,218.838272,80.6347733,True,False,400.456329,127.157646,False,False,49,competicion
1598,53.829000000000001,221.023438,74.331871,True,False,400.985382,126.977303,False,False,49,competicion
1599,53.863,222.527725,69.6781845,True,False,401.468353,126.788391,False,False,49,competicion
1600,53.893000000000001,221.827057,67.2976913,True,False,401.774414,127.132942,False,False,49,competicion
1601,53.926000000000002,220.19516,66.8454514,True,False,402.059723,128.13089,False,False,49,competicion
1602,53.957999999999998,218.486588,68.1021729,True,False,402.187988,130.137054,False,False,49,competicion
1603,53.990000000000002,217.419968,70.8424377,True,False,402.068481,134.082306,False,False,49,competicion
1604,54.023000000000003,216.45401,75.4533615,True,False,401.099884,138.233444,False,False,49,competicion
1605,54.052,214.817459,81.7261887,True,False,400.633942,140.959518,False,False,49,competicion
1606,54.087000000000003,213.220428,89.9825287,True,False,399.375214,137.580078,False,False,49,competicion
1607,54.125,211.744614,99.6740875,True,False,397.140228,127.33931,False,False,49,competicion
1608,54.164999999999999,209.757996,110.466515,False,False,392.537811,118.358749,False,False,49,competicion
1609,54.195999999999998,206.559814,121.534988,False,False,391.219055,104.346428,False,False,49,competicion
1610,54.228999999999999,204.40741,129.936295,False,False,377.088257,95.3104935,False,False,49,competicion
1611,54.262,202.761154,132.901047,False,False,368.352417,87.6762085,False,False,49,competicion
1612,54.292999999999999,NaN,NaN,False,False,363.008392,88.3588715,False,False,49,competicion
1613,54.326999999999998,203.172379,117.121735,False,False,357.188416,88.0678101,False,False,49,competicion
1614,54.371000000000002,NaN,NaN,False,False,353.490448,90.406395,False,False,49,competicion
1615,54.392000000000003,NaN,NaN,False,True,356.284546,95.075676,False,False,50,competicion
1616,54.420000000000002,212.413788,85.2405548,True,False,357.34668,98.9827805,False,False,50,competicion
1617,54.453000000000003,212.439545,78.159317,True,False,360.039154,105.850151,False,False,50,competicion
1618,54.484999999999999,212.058487,73.1378174,True,False,361.457428,112.499153,False,False,50,competicion
1619,54.515999999999998,212.163788,69.7356339,True,False,363.658264,118.686913,False,False,50,competicion
1620,54.564,212.181763,68.3100128,True,False,365.14624,124.495712,False,False,50,competicion
1621,54.597000000000001,211.592667,68.9591293,True,False,363.826782,126.985504,False,False,50,competicion
1622,54.628,211.481079,71.3704529,True,False,363.291138,128.854172,False,False,50,competicion
1623,54.661000000000001,211.931198,75.2155991,True,False,360.810547,130.544922,False,False,50,competicion
1624,54.695999999999998,211.705063,80.5866013,True,False,358.79895,131.573013,False,False,50,competicion
1625,54.725000000000001,210.523346,88.6707611,True,False,357.303741,130.389572,False,False,50,competicion
1626,54.756999999999998,NaN,NaN,False,False,356.622894,129.970154,False,False,50,competicion
1627,54.790999999999997,NaN,NaN,False,False,356.505005,130.412384,False,False,50,competicion
1628,54.82,NaN,NaN,False,False,357.46759,130.849533,False,False,50,competicion
1629,54.853000000000002,NaN,NaN,False,False,358.971344,130.984695,False,False,50,competicion
1630,54.886000000000003,NaN,NaN,False,False,360.837036,130.25972,False,False,50,competicion
1631,54.915999999999997,NaN,NaN,False,False,363.474884,129.974182,False,False,50,competicion
1632,54.966999999999999,NaN,NaN,False,False,365.846649,129.239517,False,False,50,competicion
1633,55.015000000000001,NaN,NaN,False,False,368.176361,128.141266,False,False,50,competicion
1634,55.045999999999999,NaN,NaN,False,False,369.878174,126.423035,False,False,50,competicion
1635,55.064,NaN,NaN,False,False,373.880066,126.146423,False,False,50,competicion
1636,55.093000000000004,NaN,NaN,False,False,378.123627,125.873192,False,False,50,competicion
1637,55.124000000000002,NaN,NaN,False,True,382.53894,125.727058,False,False,51,competicion
1638,55.158000000000001,215.969177,72.163826,True,False,386.893311,125.549614,False,False,51,competicion
1639,55.188000000000002,216.192123,67.6875,True,False,391.699127,125.951065,False,False,51,competicion
